"trackNumber","artistName","trackName","specialName","releaseDate","episodeNumber"
5,"Way Out West","Don’t Forget Me (Way Out West’s Dust Biter Mix)","Distinctive","May 12, 2005",196
6,"Tune Of The Week: Eye Wall","Bad Deal (DJ Remy & Roland Klinkenberg Mix)","Captivating Sounds","May 12, 2005",196
7,"Underwater","Water Planet (Aerodrome Remix)","Sential","May 12, 2005",196
8,"Signalrunners","Backfire (Activa Remix)","Somatic Sense","May 12, 2005",196
9,"Agnelli & Nelson","Shiver (John O’Callaghan Remix)","Xtravaganza Recordings","May 12, 2005",196
10,"Marco V.","More Than A Life Away (Original Mix)","In Charge","May 12, 2005",196
11,"Lennox","Flying Among The Stars (Airbase Remix)","Mondo Records","May 12, 2005",196
12,"Naxos Project","Cold Fusion (Original Mix)","Precision Music","May 12, 2005",196
13,"Inertia","The Chamber (Original Mix)","Discover","May 12, 2005",196
14,"Icone","The Way Home (Original Mix)","Afterglow Records","May 12, 2005",196
15,"Mark Norman","Teardrops (Original Mix)","Magik Muzik","May 12, 2005",196
16,"Leon Bolier & Wissen vs. Yahel feat. A Force","Mistaken vs. Behind Silence (Bootleg Mix)","No Label","May 12, 2005",196
17,"Ron van den Beuken","Sunset (Ron van den Beuken Mix)","Liquid Recordings","May 12, 2005",196
18,"Armin van Buuren feat. Jan Vayne","Serenity (12? Mix)","Armind","May 12, 2005",196
19,"Thomas Bronszwaer","Close Horizon (Original Mix)","Yakuza","May 12, 2005",196
20,"Raul Cremona","Virus (Original Mix)","Trance Corporation Recordings","May 12, 2005",196
1,"Above & Beyond vs. Andy Moor","Air For Life (Original Mix)","Anjunabeats","May 19, 2005",197
2,"Parham & Dominic Plaza","Once (Kasey Taylor & Chris Meehan Mix)","Fokused","May 19, 2005",197
3,"Perry O’Neil","Gravity (Original Mix)","Electronic Elements","May 19, 2005",197
4,"Way Out West","Don’t Forget Me (Riley & Durrant Remix)","Distinctive","May 19, 2005",197
5,"Paragliders","Infra Rouge (Mellow Mix)","Joof Recordings","May 19, 2005",197
6,"Eye Wall","Bad Deal (DJ Remy & Roland Klinkenberg Mix)","Captivating Sounds","May 19, 2005",197
7,"Exalted","Cavity (Original Mix)","Somatic Sense","May 19, 2005",197
8,"Stan Void","Montavo (Original Mix)","Somatic Sense","May 19, 2005",197
9,"Deep Wide","Canyon (Original Mix)","Monster Tunes","May 19, 2005",197
10,"J.P.L.","A Place Called Home (Passiva’s 138 BPM Mix)","ATCR","May 19, 2005",197
11,"Smith & Pledger","Northern Lights (Original Mix)","Anjunabeats","May 19, 2005",197
12,"Jochen Miller","India (Jochen Miller’s Dub Mix)","Be Yourself Music","May 19, 2005",197
13,"Muzikman","The Day After Tomorrow (Original Mix)","Metropolis Media","May 19, 2005",197
14,"Tune Of The Week: Rank 1","Top Gear (Original Mix)","Be Yourself Music","May 19, 2005",197
15,"Agnelli & Nelson","Shiver (John O’Callaghan Remix)","Xtravaganza Recordings","May 19, 2005",197
16,"Pulser","Point Of Impact (Fractal Structure Remix)","ASOT","May 19, 2005",197
17,"G.D.","Pukaar (Sassot Mix)","Mondo Records","May 19, 2005",197
18,"Inertia","The Chamber (Original Mix)","Discover","May 19, 2005",197
19,"Future Favorite: Armin van Buuren feat. Jan Vayne","Serenity (12? Mix)","Armind","May 19, 2005",197
20,"Fred Baker vs. Greg Nash","The Jungle (Original Mix)","2 Play Records","May 19, 2005",197
21,"Underwater","Water Planet (Original Mix)","Sential","May 19, 2005",197
1,"Niklas Harding & Tyu","Butterfly Effect (Lucas & Beltram Remix)","Varian Records","May 26, 2005",198
2,"Matthew Dekay","Digifruitella (Original Mix)","DK Records NL","May 26, 2005",198
3,"Niklas Harding pres. Arcane","Blue Circles (Original Mix)","Coldharbour Recordings","May 26, 2005",198
4,"Luminary","Wasting (Andy Moor Remix)","Armada Music","May 26, 2005",198
5,"Steve Porter","1990 (Max Graham’s Unreleased Club Mix)","No Label","May 26, 2005",198
6,"Tune Of The Week: Markus Schulz feat. Departure","Without You Near (Gabriel & Dresden Remix)","Coldharbour Recordings","May 26, 2005",198
7,"Future Favorite: Above & Beyond vs. Andy Moor","Air For Life (Original Mix)","Anjunabeats","May 26, 2005",198
8,"Eye Wall","Bad Deal (DJ Remy & Roland Klinkenberg Remix)","Captivating Sounds","May 26, 2005",198
9,"Jonas Steur","Silent Waves (Original Mix)","Intuition Recordings","May 26, 2005",198
10,"Interstate","Remember Me (Original Mix)","Armind","May 26, 2005",198
11,"Rank 1","Opus 17 (Original Mix)","Be Yourself Music","May 26, 2005",198
12,"Alex M.O.R.P.H.","New Harvest (Original Mix)","Fenology Records","May 26, 2005",198
13,"Muzikman","The Day After Tomorrow (Original Mix)","Metropolis Media","May 26, 2005",198
14,"Lennox","Flying Among The Stars (Airbase Remix)","Mondo Records","May 26, 2005",198
15,"The Gift","The Seventh Day (M.I.K.E. Remix)","Mixmag","May 26, 2005",198
16,"Out Of The Past","Mystery (Fred Baker vs. Vincent Gorczak Remix)","Captivating Sounds","May 26, 2005",198
17,"Armin van Buuren feat. Jan Vayne","Serenity (Signum Remix)","Armind","May 26, 2005",198
18,"Rank 1","Top Gear (Original Mix)","Be Yourself Music","May 26, 2005",198
19,"Marco V.","More Than A Life Away (Joy T","n/a","May 26, 2005",198
20,"John O’Callaghan","Stormy Clouds (Greg Downey Remix)","Discover Dark","May 26, 2005",198
1,"Tilt","New Day (Boom Jinx’s Break Mix)","Lost Language","June 02, 2005",199
2,"Way Out West","Don’t Forget Me (Way Out West’s Dust Biter Remix)","Distinctive","June 02, 2005",199
3,"Gareth Emery & Jon O’Bir","Bouncebackability (Mind Remix)","Five AM","June 02, 2005",199
4,"Niklas Harding pres. Arcane","Ice Beach (Original Mix)","Coldharbour Recordings","June 02, 2005",199
5,"Opticane","Valley Cruiser (Original Mix)","Coldharbour Recordings","June 02, 2005",199
6,"Tune Of The Week: Menno de Jong","Tundra (Fierce Dub Mix)","Intuition Recordings / Fundamental Recordings","June 02, 2005",199
7,"Above & Beyond vs. Andy Moor","Air For Life (Original Mix)","Anjunabeats","June 02, 2005",199
8,"Exalted","Cavity (Original Mix)","Somatic Sense","June 02, 2005",199
9,"Markus Schulz feat. Departure","Without You Near (Gabriel & Dresden Remix)","Coldharbour Recordings","June 02, 2005",199
10,"Solarstone","Release (Zehavi & Rand Remix)","Deepblue Records","June 02, 2005",199
11,"Sayla","Majestic (Arizona vs. Passiva Remix)","Dedicated Holland","June 02, 2005",199
12,"Alex Gold","Back From A Break (Better Days)","Xtravaganza Recordings","June 02, 2005",199
13,"Armin van Buuren feat. Jan Vayne","Serenity (Signum Remix)","Armind","June 02, 2005",199
14,"DJ Ton TB","Static Bullet (Original Mix)","Blackhole Recordings","June 02, 2005",199
15,"Sami S.","Oasis (Original Mix)","Monster Tunes","June 02, 2005",199
16,"Jochen Miller","India (Jochen Miller’s Dub Mix)","Be Yourself Music","June 02, 2005",199
17,"Sunblind","Believe (Arc In The Sky Dub Mix)","Monster Tunes","June 02, 2005",199
18,"Abel Ramos","Aquarius (DJ Spoke Remix)","Progressive State Records","June 02, 2005",199
19,"Rank 1","Top Gear (Original Mix)","Be Yourself Music","June 02, 2005",199
20,"Ozgur Can","Changed (Gabriel & Dresden Remix)","Organised Nature","June 02, 2005",199
21,"Kenny Hayes","Daybreaker (Signum’s Instrumental Remix)","Turbulence","June 02, 2005",199
1,"Dead Can Dance","The Host Of Seraphim (Original Mix)","4AD","June 09, 2005",200
2,"Andain","Beautiful Things (Gabriel & Dresden’s Unplugged Mix)","Blackhole Recordings","June 09, 2005",200
3,"NUFrequency","808 (Dub Mix)","Little Mountain Recordings","June 09, 2005",200
4,"Perasma","Swing 2 Harmony (Gabriel & Dresden Remix)","Data Records","June 09, 2005",200
5,"Tilt","The World Doesn’t Know (Original Mix)","Lost Language","June 09, 2005",200
6,"Motorcycle","As The Rush Comes (Sweeping Strings Remix)","Positiva","June 09, 2005",200
7,"Mike Foyle vs. Signalrunners","Love Theme Dusk (Mike Foyle’s Broken Record Mix)","Armind","June 09, 2005",200
8,"Max Graham feat. Jessica Jacobs","I Know You’re Gone (Original Mix)","Shinemusic","June 09, 2005",200
9,"Adam White & Andy Moor pres. Whiteroom","The Whiteroom (Original Mix)","Liquid Asset","June 09, 2005",200
10,"The Cranberries","Shattered (Arctic Quest’s Bootleg Mix)","No Label","June 09, 2005",200
11,"Way Out West","Mindcircus (Gabriel & Dresden’s Club Mix)","Blackhole Recordings","June 09, 2005",200
12,"Solarstone","Seven Cities (Armin van Buuren Remix)","Lost Language","June 09, 2005",200
13,"Airbiscuit","Lately (Riley & Durrant Remix)","Zenith Cafe","June 09, 2005",200
14,"Scott Bond vs. Solarstone","3rd Earth (Original Mix)","Made In England","June 09, 2005",200
15,"Lost Tribe","Gamemaster (Original Mix)","Hooj Choons","June 09, 2005",200
16,"Armin van Buuren feat. Ray Wilson","Yet Another Day (Original Mix)","Armind","June 09, 2005",200
17,"Paul van Dyk feat. Second Sun","Crush (Original Mix)","Vandit Records","June 09, 2005",200
18,"Humate","Love Stimulation (Paul van Dyk Remix)","MFS","June 09, 2005",200
19,"Ridgewalkers feat. El","Find (Andy Moor Remix)","Baroque Records / Armada Music","June 09, 2005",200
20,"Synergy","Hello Strings (Original Mix)","Armind","June 09, 2005",200
21,"Ralphie B.","Massive (Original Mix)","Blackhole Recordings","June 09, 2005",200
22,"The Thrillseekers","Synaesthesia (En Motion Remix)","ADJusted Music","June 09, 2005",200
23,"Gouryella","Tenshi (Original Mix)","Tsunami / Purple Eye","June 09, 2005",200
24,"Solid Globe","Sahara (Original Mix)","Fundamental","June 09, 2005",200
25,"Sarah McLachlan","Fallen (Gabriel & Dresden’s Anti","n/a","June 09, 2005",200
26,"Bossanova","Stonecold (Afterburn Remix)","Tsunami","June 09, 2005",200
27,"Ernesto vs. Bastian","Darkside Of The Moon (Original Mix)","Be Yourself Music","June 09, 2005",200
28,"Kyau vs. Albert","Made Of Sun (Kyau vs. Albert’s Hard Dub Mix)","Euphonic","June 09, 2005",200
29,"OceanLab","Satellite (Above & Beyond Remix)","Anjunabeats","June 09, 2005",200
30,"Tranquility Base","Razorfish (Above & Beyond’s Bangin’ Mix)","Anjunabeats","June 09, 2005",200
31,"Whirlpool","Under The Sun (Solarstone Remix)","Deepblue Records","June 09, 2005",200
32,"Mr. Sam vs. Fred Baker pres. As One","Forever Waiting (Original Mix)","Magik Muzik","June 09, 2005",200
33,"8 Wonders","The Morning After (The Thrillseekers Remix)","Somatic Sense","June 09, 2005",200
34,"Plastic Boy","Silver Bath (Original Mix)","Bonzai Trance Progressive","June 09, 2005",200
35,"Kyau vs. Albert","Velvet Morning (Aalto Remix)","Anjunabeats","June 09, 2005",200
36,"G.T.R.","Mistral (Original Mix)","Five AM","June 09, 2005",200
37,"EnMass","CQ (Seek You)","ASOT","June 09, 2005",200
38,"Midway","Monkey Forest (Original Mix)","Blackhole Recordings","June 09, 2005",200
39,"Paul Oakenfold","Southern Sun (DJ Tiesto Remix)","Perfecto","June 09, 2005",200
40,"Iio","Rapture (Armin van Buuren Remix)","United Recordings","June 09, 2005",200
41,"Armin van Buuren feat. Justine Suissa","Burned With Desire (Armin van Buuren’s Rising Star Remix)","Ultra Records","June 09, 2005",200
42,"Young Parisians feat. Ben Lost","Jump The Next Train (Kyau vs. Albert Remix)","Euphonic","June 09, 2005",200
43,"4 Strings","Diving (Hiver & Hammer Remix)","Spinnin' Records","June 09, 2005",200
44,"DJ Tiesto","Flight 643 (Original Mix)","Magik Muzik","June 09, 2005",200
45,"Yahel feat. A","Force","n/a","June 09, 2005",200
46,"Active Sight","The Search For Freedom (Original Mix)","Armada Music","June 09, 2005",200
47,"Above & Beyond","No One On Earth (Gabriel & Dresden’s Vocal Mix)","Anjunabeats","June 09, 2005",200
48,"Energy 52","Cafe Del Mar (Marco V. Remix)","Lost Language","June 09, 2005",200
49,"Jonas Steur","Castamara (Original Mix)","Intuition Recordings","June 09, 2005",200
50,"Pulser","My Religion (Original Mix)","ASOT","June 09, 2005",200
51,"Paul van Dyk feat. Hemstock & Jennings","Nothing But You (Club Mix)","Vandit Records","June 09, 2005",200
52,"Randy Katana","In Silence (Txitxarro Remix)","Reset Records NL","June 09, 2005",200
53,"Signum","The Timelord (Original Mix)","ASOT","June 09, 2005",200
54,"St. John vs. Locust","Mind Circles (Original Mix)","ASOT","June 09, 2005",200
55,"Armin van Buuren","Shivers (Alex M.O.R.P.H.’s Red Light Dub Mix)","Armind","June 09, 2005",200
56,"OceanLab","Clear Blue Water (Above & Beyond Remix)","Anjunabeats","June 09, 2005",200
57,"Armin van Buuren pres. Gaia","4 Elements (Extended Mix)","Club Culture","June 09, 2005",200
58,"Grace Jones","Slave To The Rhythm (Acappella)","ZTT, Island Records","June 09, 2005",200
59,"Markus Schulz feat. Departure","Without You Near (Gabriel & Dresden Remix)","Coldharbour Recordings","June 09, 2005",200
60,"Armin van Buuren feat. Gabriel & Dresden","Zocalo (Original Mix)","Armind","June 09, 2005",200
61,"Eye Wall","Bad Deal (DJ Remy vs. Roland Klinkenberg Remix)","Captivating Sounds","June 09, 2005",200
62,"Gabriel & Dresden","Arcadia (Original Mix)","Organized Nature","June 09, 2005",200
63,"Ozgur Can","Changed (Gabriel & Dresden Remix)","Organized Nature","June 09, 2005",200
64,"Nicol Sponberg","Resurrection (Gabriel & Dresden Remix)","Curb Records","June 09, 2005",200
65,"For Sale","Buy Now (Original Mix)","La Mode","June 09, 2005",200
66,"Gabriel & Dresden","Portobello (Original Mix)","Organized Nature","June 09, 2005",200
67,"Mike Foyle vs. Signalrunners","Love Theme Dusk (Intro Edit)","Armind","June 09, 2005",200
68,"Eye Wall","Bad Deal (DJ Remy vs. Roland Klinkenberg Remix)","Captivating Sounds","June 09, 2005",200
69,"Randy Katana","Pleasure Island (Dub Mix)","Reset Records NL","June 09, 2005",200
70,"Jonas Steur","Silent Waves (Original Mix)","Intuition Recordings","June 09, 2005",200
71,"Armin van Buuren","Shivers (Alex M.O.R.P.H.’s Red Light Dub Mix)","Armind","June 09, 2005",200
72,"Inertia","The Chamber (Original Mix)","Discover Dark","June 09, 2005",200
73,"Raoul Cremona","Virus (Tribal","n/a","June 09, 2005",200
74,"Armin van Buuren feat. Jan Vayne","Serenity (12? Mix)","Armind","June 09, 2005",200
75,"Rank 1","Top Gear (Original Mix)","Be Yourself Music","June 09, 2005",200
76,"Southside Spinners","Luvstruck (2005 Remix)","Mo' Bizz","June 09, 2005",200
1,"Luke Chable & The Dirty Fours","Tokyo (Luke Chable’s Yellow Remix)","Trojan Records","June 16, 2005",201
2,"Petibonum","Little Planet (Original Mix)","Captivating Sounds","June 16, 2005",201
3,"Alex Stealthy","Able To Forget (Original Mix)","Sog Liquid","June 16, 2005",201
4,"Armin van Buuren feat. Gabriel & Dresden","Zocalo (Original Mix)","Armind","June 16, 2005",201
5,"Leon Bolier","Back In The Days (Original Mix)","Armada Music","June 16, 2005",201
6,"Sayla","Majestic (Arizona & Passiva Remix)","Dedicated Holland","June 16, 2005",201
7,"Matti Kotala","Aedena (Octagen Remix)","Abora Recordings","June 16, 2005",201
8,"Ferry Corsten vs. The Thrillseekers","Sublime (Original Mix)","Tsunami","June 16, 2005",201
9,"EnMass","Chunky Monkey (Original Mix)","ASOT","June 16, 2005",201
10,"Mr. Sam","Lyteo (Rank 1 Remix)","Magik Muzik","June 16, 2005",201
11,"Tune Of The Week: Randy Katana","Pleasure Island (Dub Mix)","Reset Records NL","June 16, 2005",201
12,"Menno de Jong","Tundra (Fierce Dub Mix)","Intuition Recordings","June 16, 2005",201
13,"Above & Beyond feat. Andy Moor","Air For Life (Airwave Remix)","Anjunabeats","June 16, 2005",201
14,"M.I.K.E.","Fuego Caliente (Dimitri Andreas Remix)","Club Elite","June 16, 2005",201
15,"Orkan","Shibuya (Got Drums? Mix)","First Second Records","June 16, 2005",201
16,"A","Force","n/a","June 16, 2005",201
17,"Sander van Doorn","A.K.A. (Original Mix)","Oxygen Records NL","June 16, 2005",201
18,"Signum","Back @ Ya (Original Mix)","ASOT","June 16, 2005",201
19,"Rank 1","Opus 17 (Original Mix)","Be Yourself Music","June 16, 2005",201
20,"R.R. Workshop","Solar Flare (Original Mix)","Electronic Elements","June 16, 2005",201
21,"Markus Schulz feat. Departure","Without You Near (Gabriel & Dresden Remix)","Coldharbour Recordings","June 16, 2005",201
1,"Paul van Dyk feat. Jackson","The Other Side (Deep Dish’s Other Than This Side Mix)","Positiva","June 23, 2005",202
2,"Mark Otten","So Serene (Original Mix)","Armada Music","June 23, 2005",202
3,"Deepsky feat. Jes","Ghost (Filo & Peri Remix)","No Label","June 23, 2005",202
4,"C","Jay vs. Mick Wilson","n/a","June 23, 2005",202
5,"Perry O’Neil","Numb (Original Mix)","Electronic Elements","June 23, 2005",202
6,"R.R. Workshop","Electrolux (Original Mix)","Electronic Elements","June 23, 2005",202
7,"Deep Dish","Say Hello (Paul van Dyk Remix)","Positiva","June 23, 2005",202
8,"Future Favorite: Armin van Buuren vs. Gabriel & Dresden","Zocalo (Original Mix)","Armind","June 23, 2005",202
9,"Mark Thornton","Now You See (Ross Assenheim Remix)","E","June 23, 2005",202
10,"Tune Of The Week: Lolo","Who Are You (Elemental Original)","Camouflage","June 23, 2005",202
11,"Markus Schulz feat. Departure","Without You Near (Accapella)","Coldharbour Recordings","June 23, 2005",202
12,"Dallas Superstars vs. DJ Orkidea","Revolution (Original Mix)","No Label","June 23, 2005",202
13,"EnMass","Chunky Monkey (Original Mix)","ASOT","June 23, 2005",202
14,"P.G.2","Forum Of Love (DJ Danjo & Rob Styles Mix)","Trance Corporation Recordings","June 23, 2005",202
15,"Absolute","X","n/a","June 23, 2005",202
16,"Leon Bolier","Back In The Days (Original Mix)","Armada Music","June 23, 2005",202
17,"Stenna","Skyline (Arizona Remix)","Flux Delux","June 23, 2005",202
18,"Menno de Jong pres. Sayla","Majestic (Arizona vs. Passiva Remix)","Dedicated Holland","June 23, 2005",202
19,"Dreas vs. Enrapture","Genesis (Genix Remix)","Trance Revolution Recordings","June 23, 2005",202
20,"Tzooki","Conflictions (M.A.N.U. Remix)","Beat This Records","June 23, 2005",202
21,"Mr. Sam","Lyteo (Rank 1 Remix)","Magik Muzik","June 23, 2005",202
22,"Randy Katana","Pleasure Island (Dub Mix)","Reset Records NL","June 23, 2005",202
23,"Daniel B.","God’s Keyboard (Coldware Cold Remix)","Beat This Records","June 23, 2005",202
24,"Photon Decay","Aura (Climax 69 Remix)","Paradox Music CH","June 23, 2005",202
