"trackNumber","artistName","trackName","specialName","releaseDate","episodeNumber"
3,"Ruben de Ronde & Elevven ft. Lara","Shadow Of Us (Electronic Family 2019 Anthem)","Statement!","July 18, 2019",923
4,"Limelght","Canis Major (Vigel Remix)","ASOT","July 18, 2019",923
5,"DT8 Project","Adrenachrome","Mondo","July 18, 2019",923
6,"Tune Of The Week: Luke Bond ft. Tyler Graves","Left Of Us","Armind","July 18, 2019",923
7,"Armin van Buuren & Avian Grays ft. Jordan Shaw","Something Real","Armind","July 18, 2019",923
8,"Farius","Cala Saladeta","Ride","July 18, 2019",923
9,"Andrew Rayel & HALIENE","Take All Of Me","Inharmony","July 18, 2019",923
10,"Super8 & Tab","Thrive","Armind","July 18, 2019",923
11,"Ciaran McAuley & Clare Stagg","All I Want","n/a","July 18, 2019",923
12,"Arctic Moon ft. Shuba","Cool In My Disaster","Who's Afraid Of 138","July 18, 2019",923
13,"Service For Dreamers: Armin van Buuren pres. Rising Star ft. Fiora","Just As You Are","Armind","July 18, 2019",923
14,"PROFF","Another Try","Anjunabeats","July 18, 2019",923
15,"Estiva","Carousel","Statement!","July 18, 2019",923
16,"Claus Backslash","Reality Is Over","Coldharbour","July 18, 2019",923
17,"Jochan Morrisen","Warrior","Interstate","July 18, 2019",923
18,"Ben Gold","Sapphire","Garuda","July 18, 2019",923
19,"Chapter XJ","Radiate","Pure Trance Neon","July 18, 2019",923
20,"ARDI","Heart & Soul","AVA","July 18, 2019",923
21,"Miroslav Vrlík","Pulsar","Suanda","July 18, 2019",923
22,"Frank Dueffel","Jetlag","Vandit","July 18, 2019",923
23,"Shedona","Faith","Flashover Trance","July 18, 2019",923
24,"Future Favorite: Levekar & Farid ft. Cassandra Grey","One Day","Fsoe Fables","July 18, 2019",923
25,"Heatbeat","Chiara","Reaching Altitude","July 18, 2019",923
26,"Assaf","More Than This","Black Sunset","July 18, 2019",923
27,"Paul Miller","Chords Of Life","Go Music","July 18, 2019",923
28,"James Kelly","Prodigious","Extrema Global","July 18, 2019",923
29,"Sean Tyas","In Bloom","Vii","July 18, 2019",923
30,"Will Rees","Timelapse","Outburst Twilight","July 18, 2019",923
1,"Gareth Emery","Mezzanine","Garuda","July 25, 2019",924
2,"Sheridan Grout","The Last Word (Mark Bester Rework)","AVA","July 25, 2019",924
3,"Ahmed Helmy & ADAM SKY","Arcadium","Reaching Altitude","July 25, 2019",924
4,"Armin van Buuren & Avian Grays ft. Jordan Shaw","Something Real","Armind","July 25, 2019",924
5,"Kristian Nairn & Ferry Corsten","Galaxia","Flashover","July 25, 2019",924
6,"Trending Track: Andrew Rayel & HALIENE","Take All Of Me","Inharmony","July 25, 2019",924
7,"Fatum","Outlaw","Armind","July 25, 2019",924
8,"Luke Bond ft. Tyler Graves","Left Of Us","Armind","July 25, 2019",924
9,"Progressive Pick: Push","Universal Nation (Bart Skils Remix)","Bonzai","July 25, 2019",924
10,"Tune Of The Week: Rising Star ft. Alexandra Badoi","Cosmos","Armind","July 25, 2019",924
11,"Allen Watts & Christina Novelli","My Gravity","Who's Afraid Of 138","July 25, 2019",924
12,"DJ Kim","Jetlag (Ben Gold & Allen Watts Remix)","Who's Afraid Of 138","July 25, 2019",924
13,"Allen Watts & Steve Dekay","Hologram","Who's Afraid Of 138","July 25, 2019",924
14,"Service For Dreamers: Markus Schulz ft. Ana Diaz","Nothing Without Me","Coldharbour","July 25, 2019",924
15,"Gaia","Elara","Armind","July 25, 2019",924
16,"Maxim Lany","Renaissance (Rodg Remix)","Armada Electronic Elements","July 25, 2019",924
17,"Sunny Lax","Moonlight","Anjunabeats","July 25, 2019",924
18,"Hanski","Gone Back","Cloudland","July 25, 2019",924
19,"Super8 & Tab","Venture (Nifra Remix)","Armind","July 25, 2019",924
20,"Artento Divini","Kalpa (Onstage Radio 100 Anthem)","In My Opinion","July 25, 2019",924
21,"Roman Messer ft. Cari","Serenity","Suanda","July 25, 2019",924
22,"Sean Mathews","Cote d'Azur","Armada Captivating","July 25, 2019",924
23,"Ciaran McAuley & Clare Stagg","All I Want","Nocturnal Animals","July 25, 2019",924
24,"Future Favorite: Arctic Moon ft. Shuba","Cool In My Disaster","Who's Afraid Of 138","July 25, 2019",924
25,"David Forbes","Drift","FSOE","July 25, 2019",924
26,"Farhad Mahdavi","Comeback","Vandit","July 25, 2019",924
27,"Alan Morris & Martin Drake","Deliverance","FSOE","July 25, 2019",924
28,"Boris Foong","Grievous","Reaching Altitude","July 25, 2019",924
29,"Tempo Giusto & Jace Headland","Panacea","Nocturnal Animals","July 25, 2019",924
30,"Seven Lions & Blastoyz ft. Fiora","After Dark","Ophelia","July 25, 2019",924
31,"Vini Vici & Astrix","Adhana","Iboga","July 25, 2019",924
32,"Blastoyz & Reality Test","Kabalah","Nutek","July 25, 2019",924
1,"Above & Beyond & Seven Lions ft. Opposite The Other","See The End","Anjunabeats","August 01, 2019",925
2,"Cosmic Gate","Light Years","Wake Your Mind","August 01, 2019",925
3,"Maor Levi","Halcyon","Armind","August 01, 2019",925
4,"Progressive Pick: Kolonie","Polaroid","Enhanced Prog","August 01, 2019",925
5,"Armin van Buuren & Garibay ft. Justin Stein","Phone Down (Maurice West Remix)","Armada","August 01, 2019",925
6,"Armin van Buuren ft. Susana","Shivers (Alex M.O.R.P.H. Red Light Dub)","Armind","August 01, 2019",925
7,"Tune Of The Week: Omnia & Whiteout","U","ASOT","August 01, 2019",925
8,"Alex Leavon & Jonny Rose","Running For Our Lives","Inharmony","August 01, 2019",925
9,"Nash & Michele C","I Know You","Garuda","August 01, 2019",925
10,"Adip Kiyoi & Luise Najib","Distance","Suanda Voice","August 01, 2019",925
11,"Future Favorite: Rising Star ft. Alexandra Badoi","Cosmos","Armind","August 01, 2019",925
12,"DIM3NSION","Gaman","Flashover Trance","August 01, 2019",925
13,"Armin van Buuren & Avian Grays ft. Jordan Shaw","Something Real (Giuseppe Ottaviani Remix)","Armind","August 01, 2019",925
14,"Service For Dreamers: Armin van Buuren ft. James Newman","Therapy (Armin van Buuren Club Mix)","Armada","August 01, 2019",925
15,"LUM1NA & Zinkibaru","Café (Tomas Heredia Remix)","Serendipity Muzik","August 01, 2019",925
16,"Taygeto","Ruins","Nanostate","August 01, 2019",925
17,"Sheridan Grout & Millennial","Awaken","Armada Captivating","August 01, 2019",925
18,"Mike Spinner","Opus Novae","Vibrate Audio","August 01, 2019",925
19,"Super8 & Tab","Cosmo (Davey Asprey Remix)","ASOT","August 01, 2019",925
20,"Triode","Till We Dance Again","Reaching Altitude","August 01, 2019",925
21,"Roger Shah & Rene Ablaze","Natural Order","Pure Trance","August 01, 2019",925
22,"Chris Schweizer","Near The End","Who's Afraid Of 138","August 01, 2019",925
23,"James Dymond & Alex M.O.R.P.H.","Horizon","FSOE","August 01, 2019",925
24,"GXD & Elle Vee","A Dream (Sam Laxton Remix)","AVA","August 01, 2019",925
25,"The Space Brothers","Legacy (Show Me Love)","Manifesto","August 01, 2019",925
26,"Allan Berndtz","Stay Strong","Always Alive","August 01, 2019",925
27,"Allen Watts & Christina Novelli","My Gravity","Who's Afraid Of 138","August 01, 2019",925
28,"Rub!k","Akula","AVA","August 01, 2019",925
29,"Dave Neven pres. Ocata","Travelling (Niko Zografos Remix)","Coldharbour","August 01, 2019",925
30,"Tempo Giusto & Jace Headland","Panacea","Nocturnal Animals Fusion","August 01, 2019",925
31,"Jam & Spoon","Follow Me (David Forbes Remix)","Black Hole","August 01, 2019",925
1,"Late Night Alumni","Empty Streets (ALPHA 9 Remix)","Ride","August 08, 2019",926
2,"Above & Beyond & Seven Lions ft. Opposite The Other","See The End","Anjunabeats","August 08, 2019",926
3,"Progressive Pick: Estiva","Sequence","Armind","August 08, 2019",926
4,"Sodality","Ayahuasca","Statement!","August 08, 2019",926
5,"Ørjan Nilsen","The Chosen One","In My Opinion","August 08, 2019",926
6,"Kyau & Albert","Neon Sonnenschein (Kyau & Albert Club Mix)","Euphonic","August 08, 2019",926
7,"Protoculture & Profetik","Ultramarine","Armada","August 08, 2019",926
8,"KhoMha","Natural","Armind","August 08, 2019",926
9,"Trending Track: Rising Star ft. Alexandra Badoi","Cosmos","Armind","August 08, 2019",926
10,"Armin van Buuren & Avian Grays ft. Jordan Shaw","Something Real (Giuseppe Ottaviani Remix)","Armind","August 08, 2019",926
11,"Roman Messer & Davey Asprey","Eternity","Armada Captivating","August 08, 2019",926
12,"Tune Of The Week: Armin van Buuren","Stickup","Armada","August 08, 2019",926
13,"Gareth Emery & Ashley Wallbridge ft. Jonathan Mendelsohn","Never Before (DRYM Remix)","Garuda","August 08, 2019",926
14,"DRYM & Davey Asprey","Sirens","ASOT","August 08, 2019",926
15,"DRYM & Adip Kiyoi ft. Christina Novelli","Colours","n/a","August 08, 2019",926
16,"Dimitri Vegas & Like Mike & Armin van Buuren & W&W","Repeat After Me (DRYM Remix)","Armind","August 08, 2019",926
17,"Service For Dreamers: Markus Schulz","Dancing In The Key Of Life","Armada","August 08, 2019",926
18,"HamzeH","Infinite Space","ASOT","August 08, 2019",926
19,"Temple One","Sedative","Digital Society","August 08, 2019",926
20,"Claudia Cazacu ft. Audrey Gallagher","Freefallin' (FUTURECODE Remix)","Armind","August 08, 2019",926
21,"Beatsole & Enzo","Under Sails","Interplay","August 08, 2019",926
22,"Fisherman","Nature vs. Nurture","Coldharbour","August 08, 2019",926
23,"Richard Durand","Legends Of The Moon","Reloaded","August 08, 2019",926
24,"RAM","Umami","Nocturnal Animals","August 08, 2019",926
25,"Darren Tate & Daniel Kandi","Luminous","Always Alive","August 08, 2019",926
26,"Ahmed Romel","Sea Of Sounds","FSOE","August 08, 2019",926
27,"Robbie Seed & Digital Vision","Pressure","Ava White","August 08, 2019",926
28,"Tommy Conway & Deirdre Mclaughlin","Guide Your Way (Asteroid Remix)","Black Hole","August 08, 2019",926
29,"Giuseppe Ottaviani","Another Day In LA","Black Hole","August 08, 2019",926
30,"Giuseppe Ottaviani","Soundbar","Black Hole","August 08, 2019",926
31,"Iain M","Odysseus","Afterdark","August 08, 2019",926
32,"Mark Sixma vs. T99","Anasthasia","Inharmony","August 08, 2019",926
1,"SMR Live ft. Christina Novelli","Sanctuary","Always Alive","August 15, 2019",927
2,"Progressive Pick: Estiva","Katana","Statement!","August 15, 2019",927
3,"Cosmic Gate","The Wave 2.0","Wake Your Mind","August 15, 2019",927
4,"Protoculture & Profetik","Ultramarine","ASOT","August 15, 2019",927
5,"Tom Fall","Arcadia","Armada","August 15, 2019",927
6,"Alex Sonata & Therio","The Rising","ASOT","August 15, 2019",927
7,"OTIOT","Zurna Africa","Armind","August 15, 2019",927
8,"Tune Of The Week: Roman Messer","Magic Fly","ASOT","August 15, 2019",927
9,"Alexander Popov","Newborn","Interplay","August 15, 2019",927
10,"Rodg & Beatsole","Tephra","Statement!","August 15, 2019",927
11,"Markus Schulz ft. Nikki Flores","We Are The Light (Artento Divini Remix)","Coldharbour","August 15, 2019",927
12,"John O'Callaghan","Striker (Liam Wilson Remix)","Who's Afraid Of 138","August 15, 2019",927
13,"Liam Wilson","Picture Perfect","Subculture","August 15, 2019",927
14,"Dave Blackman","Senses","Mass","August 15, 2019",927
15,"Service For Dreamers: Above & Beyond ft. Zoë Johnston","You Got To Go","Anjunabeats","August 15, 2019",927
16,"Tenishia","Moonshar","ASOT","August 15, 2019",927
17,"Rising Star ft. Alexandra Badoi","Cosmos","Armind","August 15, 2019",927
18,"Diago","Parhelion","Digital Society","August 15, 2019",927
19,"Giuseppe Ottaviani","Ciudad De Mexico","Black Hole","August 15, 2019",927
20,"Fahjah ft. Emma Chatt","Far From Home (SR)","AVA","August 15, 2019",927
21,"Atlantis vs. Avatar ft. Miriam Stockley","Fiji (ReOrder Remix)","Black Hole","August 15, 2019",927
22,"Sean Mathews","Cote d'Azur","Armada Captivating","August 15, 2019",927
23,"Giuseppe Ottaviani","Empty World","Black Hole","August 15, 2019",927
24,"DRYM & Davey Asprey","Sirens","ASOT","August 15, 2019",927
25,"Key Lean","Jarre","ASOT","August 15, 2019",927
26,"Allen Watts & Steve Dekay","Hologram","Who's Afraid Of 138","August 15, 2019",927
27,"Rub!k","Push Back","Armada","August 15, 2019",927
28,"RAM & Stine Grove","Saving Angel","Who's Afraid Of 138","August 15, 2019",927
29,"Chris Schweizer","Near The End","Armada","August 15, 2019",927
30,"David Forbes","Monsoon","Armada","August 15, 2019",927
31,"DJ Kim","Jetlag (Ben Gold & Allen Watts Remix)","Who's Afraid Of 138","August 15, 2019",927
32,"Trending Track: Armin van Buuren","Stickup","Armind","August 15, 2019",927
1,"Cosmic Gate","Light Years","Wake Your Mind","August 22, 2019",928
2,"Cosmic Gate","Come With Me","Wake Your Mind","August 22, 2019",928
3,"Cosmic Gate","The Wave 2.0","Wake Your Mind","August 22, 2019",928
4,"Cosmic Gate ft. Jan Johnston","I Feel Wonderful (Greenhaven DJs Remix)","Black Hole","August 22, 2019",928
5,"Sunny Lax","Hallucination","Anjunabeats","August 22, 2019",928
6,"Cosmic Gate & Forêt","Need To Feel Loved","Wake Your Mind","August 22, 2019",928
7,"Cosmic Gate","Exploration Of Space (Grum Remix)","Black Hole","August 22, 2019",928
8,"Cosmic Gate & Emma Hewitt","Not Enough Time 2.0","Wake Your Mind","August 22, 2019",928
9,"Cosmic Gate","Fire Wire (Andrew Bayer Remix)","Black Hole","August 22, 2019",928
10,"Mauro Picotto","Lizard (Cosmic Gate Remix)","Black Hole","August 22, 2019",928
11,"Service For Dreamers: Armin van Buuren vs. Rank 1 ft. Kush","This World Is Watching Me (Cosmic Gate Remix)","Armind","August 22, 2019",928
12,"Markus Schulz & BT","I Need Love (Markus Schulz Intro Mix)","Coldharbour","August 22, 2019",928
13,"Rub!k","Akula","AVA","August 22, 2019",928
14,"Markus Schulz ft. Adina Butar","Breathe Me To Life (Daxson Remix)","Coldharbour","August 22, 2019",928
15,"Gene Xander","Toska","Coldharbour","August 22, 2019",928
16,"Fisherman","Nature vs. Nurture","Coldharbour","August 22, 2019",928
17,"Kristian Nairn & Ferry Corsten","Galaxia","Flashover","August 22, 2019",928
18,"Claus Backslash","Pure Illusion","Coldharbour","August 22, 2019",928
19,"Markus Schulz ft. HALIENE","Ave Maria","Coldharbour","August 22, 2019",928
20,"Gaia","Euporie (Markus Schulz Big Room Reconstruction)","Armind","August 22, 2019",928
21,"Markus Schulz ft. Lachi","Far (Fisherman Festival Mix)","Black Hole","August 22, 2019",928
22,"Tenishia","Moonshar","ASOT","August 22, 2019",928
23,"Arkham Knights","ID","Coldharbour","August 22, 2019",928
24,"DRYM & Davey Asprey","Sirens","ASOT","August 22, 2019",928
25,"Markus Schulz & Alina Eremia","You Light Up The Night (Richard Durand Remix)","Black Hole","August 22, 2019",928
26,"Nifra","Dark Harbour (Daxson Remix)","Coldharbour","August 22, 2019",928
1,"Ruben de Ronde & HALIENE","The Hardest Part (Sound Quelle Remix)","Statement!","August 29, 2019",929
2,"gardenstate","Charon","Statement!","August 29, 2019",929
3,"Elevven & JES","Heartbeat Tonight (Elypsis Remix)","Statement!","August 29, 2019",929
4,"Sound Quelle","Astrux","Statement!","August 29, 2019",929
5,"Max Meyer & Wilderness & A","Line","n/a","August 29, 2019",929
6,"Estiva","Sirin","Statement!","August 29, 2019",929
7,"Lum�sade","Avalanche","Statement!","August 29, 2019",929
8,"Ferry Corsten & Johnny B","Hear It Now","Flashover","August 29, 2019",929
9,"PRAANA","Perception","Colorize","August 29, 2019",929
10,"Gaia","Elara","Armind","August 29, 2019",929
11,"Rodg","Signs","Statement!","August 29, 2019",929
12,"Future Favorite: Cosmic Gate","Fire Wire (Andrew Bayer Remix)","Wake Your Mind","August 29, 2019",929
13,"Cosmic Gate ft. Denise Rivera","Body Of Conflict (Elevven Remix)","Wake Your Mind","August 29, 2019",929
14,"Service For Dreamers: Ruben de Ronde X Rodg X SIR NOTCH","Larger Than Life","Statement!","August 29, 2019",929
15,"The Noble Six","The Prophecy","FSOE","August 29, 2019",929
16,"Philippe El Sisi & Omar Sherif ft. Cari","Shine Through","FSOE","August 29, 2019",929
17,"The Thrillseekers & Factor B","Immerse","n/a","August 29, 2019",929
18,"Magnus (US) & Costa Pantazis","The Proposal","FSOE","August 29, 2019",929
19,"Aly & Fila","The Walk","FSOE","August 29, 2019",929
20,"Aly & Fila","Te Espero Aqui","FSOE","August 29, 2019",929
21,"Ahmed Romel & Simon O'Shine","The Love Potion (Aly & Fila Rework)","FSOE","August 29, 2019",929
22,"Arctic Moon","Quantum Realm","n/a","August 29, 2019",929
23,"Dan Stone","TMRW","FSOE","August 29, 2019",929
24,"Aly & Fila with Chris Jones","Breathe","FSOE","August 29, 2019",929
25,"Aly & Fila","Finally","n/a","August 29, 2019",929
1,"Tune Of The Week: Armin van Buuren ft. David Hodges","Waking Up With You","Armind","September 05, 2019",930
2,"Armin van Buuren & Avian Grays ft. Jordan Shaw","Something Real","Armind","September 05, 2019",930
3,"Trending Track: Cosmic Gate","Fire Wire (Andrew Bayer Remix)","Wake Your Mind","September 05, 2019",930
4,"DJ Hooligan","Hear You Now (Vigel 2019 Remix)","Serendipity Muzik","September 05, 2019",930
5,"Darude & Ashley Wallbridge ft. Foux","Surrender (Alex Sonata & Therio Remix)","Garuda","September 05, 2019",930
6,"New Even","Orange Blue (Beatsole Remix)","Trance Temple","September 05, 2019",930
7,"Gareth Emery","Laserface 01 (Aperture)","Garuda","September 05, 2019",930
8,"Ben Gold","The City Sleeps Tonight","Armada","September 05, 2019",930
9,"Richard Durand & Christina Novelli","Save You","Magik Muzik","September 05, 2019",930
10,"Fisherman","Love vs. Lust","Coldharbour","September 05, 2019",930
11,"Fisherman","Predator vs. Prey","Coldharbour","September 05, 2019",930
12,"Fisherman","Nature vs. Nurture","Coldharbour","September 05, 2019",930
13,"Fisherman","Man vs. Machine","Coldharbour","September 05, 2019",930
14,"Service For Dreamers: Agulo ft. David Berkeley","Fire Sign (Steve Brian Original Mix)","Enhanced Prog","September 05, 2019",930
15,"Above & Beyond","Anjunafamily","Anjunabeats","September 05, 2019",930
16,"KhoMha","Dreams Of Aegon","Inharmony","September 05, 2019",930
17,"Tenishia","Moonshar","ASOT","September 05, 2019",930
18,"Arkham Knights","I Am","Coldharbour","September 05, 2019",930
19,"DRYM & Davey Asprey","Sirens","ASOT","September 05, 2019",930
20,"Mark Sixma","Requiem (Exis Remix)","Who's Afraid Of 138","September 05, 2019",930
21,"Jurgen Vries","The Theme (Binary Finary Remix)","Armada Captivating","September 05, 2019",930
22,"Giuseppe Ottaviani","Raven","Black Hole","September 05, 2019",930
23,"Cosmic Gate","F.A.V. (Patrick White Remix)","Wake Your Mind","September 05, 2019",930
24,"Future Favorite: Ahmed Romel & Simon O'Shine","The Love Potion (Aly & Fila Rework)","FSOE","September 05, 2019",930
25,"Atlantis vs. Avatar ft. Miriam Stockley","Fiji (ReOrder Remix)","Black Hole","September 05, 2019",930
26,"Solis & Sean Truby ft. Audrey Gallagher","Skin Deep (Solis & Sean Truby vs. Ultimate Remix)","Infrasonic","September 05, 2019",930
27,"Woody Van Eyden & Fawzy","Emotion vs. Reality","Who's Afraid Of 138","September 05, 2019",930
28,"MaRLo","The Power Within (Altitude 2019 Anthem)","n/a","September 05, 2019",930
29,"Jak Aggas","I See You","Who's Afraid Of 138","September 05, 2019",930
30,"Armin van Buuren","Stickup","Armind","September 05, 2019",930
1,"Morgan Page ft. HALIENE","Footprints","Armada","September 12, 2019",931
2,"Progressive Pick: Gundamea ft. Andy Ruddy","Sweet Disposition","Armada Electronic Elements","September 12, 2019",931
3,"Ørjan Nilsen","Don't Need To Know Your Name","In My Opinion","September 12, 2019",931
4,"Mauro Picotto","Lizard (Cosmic Gate Remix)","Wake Your Mind","September 12, 2019",931
5,"Andrew Rayel","Originem (FYH 150 Anthem)","Inharmony","September 12, 2019",931
6,"Ahmed Helmy","U4YA","Armada","September 12, 2019",931
7,"Markus Schulz ft. Lachi","Far (Fisherman Festival Mix)","Coldharbour","September 12, 2019",931
8,"Roman Messer","Magic Fly","ASOT","September 12, 2019",931
